number,short_description,description,category,subcategory,priority,urgency,impact,state,assignment_group,opened_at,resolved_at,close_notes
INC0010104,Repeat complaint: customer inquiry error message not helpful,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103 (17 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 18)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-06-23 12:37:09,2026-06-24 05:38:32,"Confirmed expected-but-unhelpful behavior, explained to user, no code change made."
INC0010105,Third branch office this month reporting same SSC1 inquiry error,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104 (18 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 19)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-06-27 19:55:40,2026-06-27 22:05:05,"Same root cause as the last several tickets - duplicate confirmed, no fix applied, closed as workaround only."
INC0010106,SSC1 generic error now flagged by GSI partner during UAT,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105 (19 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 20)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-06-30 12:49:26,2026-07-01 06:03:37,"Logged and linked to the existing recurring-incident thread, no new investigation needed."
INC0010107,"Recurring SSC1 inquiry defect - still unresolved, escalating","User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106 (20 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 21)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-03 10:55:05,2026-07-03 16:37:50,Repeat of prior tickets on this screen. Flagged to app support backlog again.
INC0010108,Yet another branch reports the same SSC1 inquiry defect,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107 (21 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 22)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-06 07:11:21,2026-07-07 05:32:58,"Same signature (SQLCODE +100, LGICUS01/LGICDB01, SSC1) as every prior ticket in this thread."
INC0010109,Call center logs another complaint about SSC1 error wording,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108 (22 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 23)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-09 18:51:39,2026-07-10 03:03:27,"Same complaint logged by a different branch office user. Logged as recurring UX defect, no fix yet."
INC0010110,SSC1 inquiry defect - now tracked as top recurring incident,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109 (23 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 24)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-14 07:54:58,2026-07-14 22:33:58,Still only a workaround applied - permanent fix now prioritized for next sprint via Bob.
INC0010111,Cust Inquiry shows 'No data was returned' for unknown customer,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110 (24 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 25)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,In Progress,Mainframe Application Support,2026-07-17 19:55:16,,
INC0010112,SSC1 inquiry error message unclear for invalid customer number,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111 (25 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 26)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-20 11:55:39,2026-07-20 14:56:27,Duplicate of this exact defect - opening as Problem candidate given repeat count and business escalation.
INC0010113,Customer enquiry screen giving generic error again,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111, INC0010112 (26 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 27)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111, INC0010112
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-23 13:43:04,2026-07-24 19:10:16,"Confirmed expected-but-unhelpful behavior, explained to user, no code change made."
INC0010114,Users confused by 'No data was returned' on customer lookup,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111, INC0010112, INC0010113 (27 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 28)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111, INC0010112, INC0010113
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-27 11:11:14,2026-07-28 05:01:28,"Confirmed expected-but-unhelpful behavior, explained to user, no code change made."
INC0010116,Repeat complaint: customer inquiry error message not helpful,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111, INC0010112, INC0010113, INC0010114, INC0010115 (29 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 30)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111, INC0010112, INC0010113, INC0010114, INC0010115
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-31 08:24:06,2026-08-01 11:29:14,"Root cause and fix implemented via IBM Bob (Z Architect mode): analysis captured in .bobz/issue-fix-1/issue-1-analysis.md, feature branch feature/issue-fix-1 created, LGTESTC1/LGICUS01 updated to check CA-RETURN-CODE and SQLCODE +100 explicitly and display 'Customer ID not found' via SSMAPC1. Change built with DBB User Build, pushed, and PR 'Issue Fix: 1' raised against the GitHub issue. Verified fix resolves all prior duplicate incidents in this thread. RCA screenshot from Bob attached as evidence."
INC0010115,SSC1 Cust Inquiry - non-specific error for missing customer,"User performed Cust Inquiry (option 1) on SSC1 with a Customer Number that does not exist. Screen returns the generic message 'No data was returned.' instead of a clear 'Customer ID not found' message. LGICUS01/LGICDB01 correctly receive SQLCODE +100 (no row found) but the presentation tier does not translate this into a specific error for the end user. Screenshot attached from SSMAPC1.

Business impact: Fix delivered end-to-end via Bob-assisted development; verified against every prior duplicate incident.

Duplicate/related incidents in this recurring thread: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111, INC0010112, INC0010113, INC0010114 (28 prior occurrences of the same root cause).

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGICDB01 / LGICUS01
SQLCODE: +100
Return code: 00
Recurring pattern: PTN-005 (occurrence 29)
Related/duplicate incidents: INC0010087, INC0010088, INC0010089, INC0010090, INC0010091, INC0010092, INC0010093, INC0010094, INC0010095, INC0010096, INC0010097, INC0010098, INC0010099, INC0010100, INC0010101, INC0010102, INC0010103, INC0010104, INC0010105, INC0010106, INC0010107, INC0010108, INC0010109, INC0010110, INC0010111, INC0010112, INC0010113, INC0010114
Suggested assignment group: Mainframe Application Support",software,Online Transaction,1,1,1,Resolved,Mainframe Application Support,2026-07-31 13:22:27,2026-08-01 11:30:07,"Logged and linked to the existing recurring-incident thread, no new investigation needed."
INC0010134,CICS region abended (ASRA) - bad LOADLIB member from mis-targeted deployment,"Region SSPROD1 abended shortly after a scheduled deployment window. Traced to a one-off deployment error where a load module intended for a different LPAR's test region was mistakenly promoted into the production LOADLIB concatenation.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: n/a
Program: n/a
Abend code: ASRA
Suggested assignment group: CICS Systems Programming",software,Deployment,1,3,1,Resolved,CICS Systems Programming,2026-05-10 09:39:50,2026-05-11 01:29:49,Removed the mis-targeted load module and restarted the region with the correct build. One-time deployment targeting error; deployment pipeline updated to validate target LPAR/environment before promoting load modules.
INC0010132,Endowment inquiry showing incorrect DOB format after copybook patch,"SSP2 Cust Inquiry briefly displayed dates of birth in the wrong format (MM-DD-YYYY instead of YYYY-MM-DD) for a subset of users. Traced to a one-off manual patch applied to a regional date-format setting in LGCMAREA that was not intended for this environment.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSP2
Program: LGICUS01
Suggested assignment group: Mainframe Application Support",software,Online Transaction,3,2,2,Resolved,Mainframe Application Support,2026-05-13 05:47:53,2026-05-13 13:23:08,Reverted the regional date-format patch back to the correct setting for this environment. One-time configuration error during environment refresh; refresh checklist updated to explicitly verify locale/date-format settings.
INC0010119,GENACNTL TSQ ENQ contention during high-volume customer add batch,"A one-time bulk customer-load batch job ran concurrently with heavy online SSC1 Add Customer traffic, causing ENQ waits on the GENACNTL TSQ maintained by LGTESTC1. Several online add-customer transactions experienced elevated response time (8-12s) during the overlap window.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGTESTC1
Job: GENABULK
Suggested assignment group: CICS Systems Programming",performance,Online Transaction,3,2,3,Resolved,CICS Systems Programming,2026-05-13 23:09:05,2026-05-14 04:41:52,Confirmed root cause as ENQ serialization on GENACNTL during the one-off bulk load. Bulk job was not scheduled during business hours previously; scheduling note added so this does not recur. No code change needed.
INC0010122,CICS region short-on-storage abend during month-end batch add-policy spike,"Region SSPROD1 hit short-on-storage (SOS) during the month-end policy-renewal batch window, causing several SSP1-SSP4 transactions to abend or queue. One-time volume-driven event; region recovered automatically once the batch completed.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSP1-SSP4
Program: n/a
Job: GENARENEW
Abend code: ASRA/AKCT
Suggested assignment group: CICS Systems Programming",performance,Online Transaction,2,3,3,Resolved,CICS Systems Programming,2026-05-17 10:01:16,2026-05-18 00:01:31,"Confirmed as a capacity event tied to month-end renewal volume, not a code defect. DSA limits temporarily raised for the remainder of the batch window; capacity planning made aware for next month-end sizing."
INC0010138,Intermittent 'resource unavailable' errors during one-off concurrent load test,"Several SSx transactions briefly failed with Db2 resource-unavailable errors during a scheduled concurrent load test. Traced to the test briefly exceeding the Db2 subsystem's CTHREAD (concurrent thread) limit, which was sized for normal production concurrency, not the test's simulated peak.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1/SSP1-4
Program: n/a
SQLCODE: -904
Suggested assignment group: Db2 DBA",performance,Database,3,2,3,Resolved,Db2 DBA,2026-05-20 12:22:36,2026-05-21 04:23:18,Confirmed as a one-time test-only event; CTHREAD was temporarily raised for the remainder of the test window and reverted afterward. Production CTHREAD sizing confirmed adequate for real traffic; no permanent change needed.
INC0010133,Customer update transaction hanging - missing index after schema migration,"SSC1 Cust Update transactions began running very slowly (10-15s) for all users. Traced to a one-off schema migration the previous weekend that dropped and recreated the CUSTOMER table's secondary index, but the post-migration step to rebuild statistics (RUNSTATS) was missed, leading Db2 to pick a poor access path.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGUCDB01
Suggested assignment group: Db2 DBA",performance,Database,2,3,3,Resolved,Db2 DBA,2026-05-25 08:33:30,2026-05-25 11:23:25,"Ran RUNSTATS on the CUSTOMER table and rebound the affected packages; response times returned to normal. One-time post-migration step miss; migration runbook updated to make RUNSTATS a mandatory, checked-off step."
INC0010125,Motor policy add failing - Db2 package not rebound after DBRM regeneration,"SSP1 Add Policy failing with SQLCODE -805 (package not found) on LGAPDB01. Traced to a one-off deployment gap where the DBRM was regenerated during the last release but the corresponding Db2 package bind step was missed.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSP1
Program: LGAPDB01
SQLCODE: -805
Return code: 90
Suggested assignment group: Db2 DBA",software,Database,1,2,2,Resolved,Db2 DBA,2026-05-30 04:37:39,2026-05-30 16:52:17,Ran the missing BIND PACKAGE step manually for LGAPDB01. One-time deployment gap; release checklist updated to include an explicit bind-verification step so this doesn't recur on future releases.
INC0010130,VSAM extend failure on KSDSPOLY during batch load - DASD volume full,"Nightly policy batch load job abended when LGAPVS01 could not extend KSDSPOLY. Traced to a one-off DASD volume reaching 100% utilization overnight after an unrelated application's one-time large dataset allocation consumed the remaining free space on the shared volume.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: n/a
Program: LGAPVS01
Job: GENAPBAT
Return code: 80
Suggested assignment group: z/OS Batch Ops",software,VSAM,1,3,2,Resolved,z/OS Batch Ops,2026-05-30 23:03:30,2026-05-31 06:10:00,Freed space on the shared DASD volume and re-ran the batch load successfully. One-time capacity collision with an unrelated application; storage team added a threshold alert on that volume group to catch this earlier next time.
INC0010136,Commercial policy add - MQ trigger to billing system failed during MQ maintenance,"A commercial policy was added successfully in GENAPP but the downstream billing system was never notified. Traced to a one-off MQ channel restart during a scheduled MQ maintenance window that silently dropped the trigger message before the billing listener could process it.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSP4
Program: n/a
Suggested assignment group: Mainframe Application Support",integration,Messaging,2,2,3,Resolved,Mainframe Application Support,2026-06-01 13:26:49,2026-06-01 22:38:27,Manually replayed the missed billing notification for the affected policy. One-time MQ maintenance-window collision; MQ team confirmed the maintenance record and agreed to notify application owners of channel restarts going forward.
INC0010131,Motor policy add abending - EBCDIC/ASCII encoding mismatch from feed tool,"SSP1 Add Policy abending on a batch-fed record. Traced to a one-off incident where a Windows-based file-transfer tool was used to move a policy feed file in binary/ASCII mode instead of EBCDIC text mode, corrupting the packed-decimal fields LGAPDB01 expected.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSP1
Program: LGAPDB01
Job: GENAMFED
Abend code: S0C7
Suggested assignment group: Mainframe Application Support",software,Batch,2,2,2,Resolved,Mainframe Application Support,2026-06-05 23:10:19,2026-06-06 02:51:10,Re-transferred the feed file in the correct EBCDIC text transfer mode and re-ran the load; records processed cleanly. One-time operator error using an unfamiliar transfer tool; documented the correct transfer settings for future use of that tool.
INC0010121,VSAM/Db2 mirror mismatch found for Motor policy during nightly reconciliation,"Nightly reconciliation batch found a Motor policy present in Db2 POLICY/MOTOR tables but missing from the KSDSPOLY VSAM mirror. Traced to a CICS short-on-storage (SOS) condition that hit LGAPVS01 immediately after the LGAPDB01 Db2 commit during a month-end volume spike, so the mirror write was lost without triggering the usual LGV0 rollback path.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSP1
Program: LGAPVS01
Job: GENARECON
Return code: 80
Suggested assignment group: CICS Systems Programming",software,VSAM,1,3,2,Resolved,CICS Systems Programming,2026-06-09 07:42:49,2026-06-09 11:57:25,Manually rebuilt the missing VSAM mirror record from Db2 using the reconciliation report. CICS region storage limits reviewed and increased ahead of next month-end cycle. Flagged as a data-integrity risk for Problem Management review - two-phase write pattern between LGAPDB01/LGAPVS01 does not currently guard against SOS between the two calls.
INC0010118,GENACUSTNUM named counter unavailable - customer numbering inconsistency,"Named Counter Service was unavailable during Add Customer processing. LGACDB01 fell back to Db2 AUTO-IDENTITY as designed, but the GENACNTL TSQ high-water mark maintained by LGTESTC1 was not updated, causing a temporary mismatch between VSAM random-inquiry seeding and actual customer numbers.

--- Technical signal ---
Application: CICS-GENAPP
Transaction: SSC1
Program: LGACDB01
Return code: 00
Suggested assignment group: CICS Systems Programming",software,Database,3,2,2,Resolved,CICS Systems Programming,2026-06-17 19:38:25,2026-06-18 10:00:14,Named Counter Service pool GENA was restarted after CICS maintenance; fallback behaved as designed. Ran LGSETUP to resynchronize GENACNTL TSQ once service was restored. One-time event tied to the maintenance window.
